datetime,inflow,total release,evaporation,bank storage,storage,unregulated inflow,pool elevation,power release,area,bypass release
2005-05-28,78832.5087,7825.0,762.099463,4865414.16,10146527.0,94088.9286,3582.3999,7825.0,86833.35,0.0
2005-05-29,79468.1494,7860.41667,771.10656,4875877.92,10277324.0,95436.4794,3583.8999,7860.41667,87562.35,0.0
2005-05-30,74308.3227,7862.08333,779.393829,4885582.72,10398634.0,91250.8327,3585.28003,7862.08333,88233.09,0.0
2005-05-31,68455.0048,7797.91667,786.899744,4894436.4,10509305.0,85301.7448,3586.53003,7797.91667,88840.59,0.0
2005-06-01,65864.1941,13306.6667,1274.81537,4902063.92,10604649.0,81613.5791,3587.6001,13306.6667,89360.65,0.0
2005-06-02,64725.6483,13342.0833,1284.49473,4909518.24,10697828.0,79547.9933,3588.63989,13342.0833,89865.99,0.0
2005-06-03,56039.082,13694.5833,1292.40828,4915643.92,10774399.0,70563.712,3589.48999,13694.5833,90279.14,0.0
2005-06-04,61526.061,12570.0,1301.53083,4922740.32,10863104.0,71427.561,3590.46997,12570.0,90755.41,0.0
2005-06-05,58655.511,12424.1667,1310.09426,4929435.76,10946797.0,65952.641,3591.38989,12424.1667,91202.49,0.0
2005-06-06,57586.3306,13611.6667,1318.19397,4935799.04,11026338.0,65499.4106,3592.26001,13611.6667,91625.36,0.0
2005-06-07,54863.8458,13695.0,1325.73478,4941749.52,11100719.0,65756.1458,3593.07007,13695.0,92019.05,0.0
2005-06-08,51507.2991,13685.8333,1332.62338,4947207.68,11168946.0,61839.9841,3593.81006,13685.8333,92378.69,0.0
2005-06-09,50116.8245,13664.1667,1339.23233,4952464.24,11234653.0,58367.0845,3594.52002,13664.1667,92723.73,0.0
2005-06-10,52322.3929,13702.9167,1346.21402,4958038.64,11304333.0,60285.8979,3595.27002,13702.9167,93088.23,0.0
2005-06-11,47794.8077,12588.3333,1352.54352,4963111.12,11367739.0,53644.3577,3595.94995,12588.3333,93418.68,0.0
2005-06-12,49731.4188,12355.0,1359.24555,4968501.92,11435124.0,54472.7688,3596.66992,12355.0,93768.58,0.0
2005-06-13,45515.7885,13628.3333,1364.92495,4973085.84,11492423.0,49377.1235,3597.28003,13628.3333,94065.09,0.0
2005-06-14,44161.997,13715.8333,1370.32489,4977457.6,11547070.0,47772.932,3597.86011,13715.8333,94347.01,0.0
2005-06-15,42168.1944,13705.8333,1375.34979,4981537.52,11598069.0,45101.6394,3598.3999,13705.8333,94609.35,0.0
2005-06-16,38677.6424,13730.0,1379.7271,4985100.72,11642609.0,40849.2074,3598.87012,13730.0,94837.88,0.0
2005-06-17,37328.9923,14405.4167,1383.72916,4988366.24,11683428.0,37856.9223,3599.30005,14405.4167,95046.82,0.0
2005-06-18,39428.6314,12819.1667,1388.38362,4992172.96,11731012.0,40837.5714,3599.80005,12819.1667,95289.82,0.0
2005-06-19,40545.2655,12824.5833,1393.57131,4996142.56,11780632.0,39955.6955,3600.32007,12824.5833,95555.71,0.0
2005-06-20,42685.9983,14362.5,1399.07956,5000200.32,11831354.0,43346.9183,3600.8501,14362.5,95835.09,0.0
2005-06-21,44908.8211,14419.5833,1405.00125,5004575.84,11886048.0,49079.1211,3601.41992,14419.5833,96135.44,0.0
2005-06-22,42588.6622,13041.25,1410.71751,5008812.56,11939007.0,49426.1772,3601.96997,13041.25,96425.37,0.0
2005-06-23,41586.4005,14057.5,1416.01776,5012752.32,11988254.0,46936.5655,3602.47998,14057.5,96694.2,0.0
2005-06-24,47223.8594,10112.5,1423.18787,5018099.44,12055093.0,55030.4344,3603.16992,9477.08333,97057.87,635.416667
2005-06-25,42176.7556,8629.16667,1429.63223,5022922.48,12115381.0,50256.9506,3603.79004,7691.25,97384.73,937.916667
2005-06-26,44519.9004,9273.33333,1436.38614,5027994.64,12178783.0,52963.3004,3604.43994,8966.66667,97727.29,306.666667
2005-06-27,42921.6758,13950.4167,1441.89439,5032144.4,12230655.0,53373.8108,3604.96997,13950.4167,98006.67,0.0
2005-06-28,40426.9256,14050.4167,1446.88254,5035912.56,12277757.0,53027.4156,3605.44995,14050.4167,98259.67,0.0
2005-06-29,38618.1516,14320.4167,1451.45447,5039374.96,12321037.0,52333.5916,3605.88989,14320.4167,98491.56,0.0
2005-06-30,36007.5949,14329.5833,1455.50887,5042452.16,12359502.0,49703.2399,3606.28003,14329.5833,98697.2,0.0
2005-07-01,33466.2312,14319.1667,1693.96868,5045139.84,12393098.0,44741.4522,3606.62012,14319.1667,98876.46,0.0
2005-07-02,31423.5528,13334.1667,1697.7741,5047671.84,12424748.0,46159.0728,3606.93994,13334.1667,99045.04,0.0
2005-07-03,31979.9854,12764.1667,1701.8206,5050369.04,12458463.0,44542.4934,3607.28003,12764.1667,99224.3,0.0
2005-07-04,26578.3702,12744.5833,1704.67614,5052275.28,12482291.0,40998.1762,3607.52002,12744.5833,99350.8,0.0
2005-07-05,25265.7403,14125.0,1706.93618,5053785.68,12501171.0,35141.4483,3607.70996,14125.0,99450.92,0.0
2005-07-06,25506.5198,14353.75,1709.19623,5055297.68,12520071.0,36913.8878,3607.8999,14353.75,99551.04,0.0
2005-07-07,23279.6539,14275.125,1710.98269,5056493.92,12535024.0,31896.7779,3608.05005,14275.125,99630.18,0.0
2005-07-08,20596.5389,14315.0,1712.17072,5057290.0,12544975.0,27837.6609,3608.1499,14315.0,99682.81,0.0
2005-07-09,20231.1121,13389.1667,1713.48088,5058168.32,12555954.0,26185.6631,3608.26001,13389.1667,99740.85,0.0
2005-07-10,16843.0064,12716.6667,1714.19556,5058647.6,12561945.0,21286.9084,3608.32007,12716.6667,99772.51,0.0
2005-07-11,16756.2869,14260.0,1714.5529,5058887.36,12564942.0,20160.4219,3608.3501,14260.0,99788.34,0.0
2005-07-12,16792.4364,14309.5833,1714.9073,5059125.12,12567914.0,20187.6634,3608.37988,14309.5833,99804.04,0.0
2005-07-13,14811.5697,14477.9167,1714.79104,5059047.12,12566939.0,18363.5487,3608.37012,14477.9167,99798.89,0.0
2005-07-14,15850.4866,14455.0,1714.9073,5059125.12,12567914.0,17820.0546,3608.37988,14455.0,99804.04,0.0
2005-07-15,9851.22984,14412.0833,1713.71903,5058328.08,12557951.0,11634.3268,3608.28003,14412.0833,99751.4,0.0
2005-07-16,10994.1682,13392.0833,1713.00459,5057848.88,12551961.0,12658.7981,3608.21997,13392.0833,99719.75,0.0
2005-07-17,13649.8898,12786.25,1713.00459,5057848.88,12551961.0,15486.1288,3608.21997,12786.25,99719.75,0.0
2005-07-18,13090.1722,14400.4167,1712.52806,5057529.52,12547969.0,14237.3402,3608.17993,14400.4167,99698.64,0.0
2005-07-19,9322.54884,14422.0833,1711.22084,5056653.52,12537019.0,10275.9428,3608.07007,14422.0833,99640.73,0.0
2005-07-20,8767.49416,14420.4167,1709.79172,5055696.32,12525054.0,12032.4142,3607.94995,14420.4167,99577.42,0.0
2005-07-21,9231.16443,14325.0,1708.48449,5054821.36,12514117.0,10355.1784,3607.84009,14325.0,99519.51,0.0
2005-07-22,5400.27434,14294.1667,1706.34183,5053388.24,12496203.0,5636.00734,3607.66,14294.0,99424.59,0.0
2005-07-23,7605.30922,13240.0,1704.91383,5052434.08,12484276.0,8165.94722,3607.54,13240.0,99361.33,0.0
2005-07-24,12017.1875,12780.4167,1704.55695,5052195.68,12481296.0,11637.4764,3607.51,12700.0,99345.52,0.0
2005-07-25,10359.4721,14367.9167,1703.48607,5051480.56,12472357.0,9651.36356,3607.42,14367.0,99298.08,0.0
2005-07-26,9263.9077,14351.6667,1702.17727,5050606.96,12461437.0,9257.0981,3607.31,14351.0,99240.1,0.0
2005-07-27,9778.8351,14325.4167,1700.98697,5049812.96,12451512.0,10565.5831,3607.20996,14325.4167,99187.37,0.0
2005-07-28,10342.7581,14336.6667,1699.91789,5049100.24,12442603.0,11134.3071,3607.12012,14336.6667,99140.01,0.0
2005-07-29,7387.10202,14092.9167,1698.25063,5047989.2,12428715.0,8210.62402,3606.97998,14092.9167,99066.15,0.0
2005-07-30,11210.0201,13053.75,1697.65514,5047592.56,12423757.0,11096.0501,3606.92993,13053.75,99039.77,0.0
2005-07-31,9385.05213,11754.5833,1696.9434,5047118.72,12417834.0,7949.37633,3606.87012,11754.5833,99008.24,0.0
2005-08-01,7900.21262,14597.9167,1694.89775,5046009.12,12403964.0,7351.88212,3606.72998,14597.9167,98934.37,0.0
2005-08-02,8437.55454,14577.9167,1693.36934,5044981.52,12391119.0,7284.72904,3606.6001,14577.9167,98865.91,0.0
2005-08-03,9483.54359,14556.25,1692.07357,5044110.88,12380236.0,9722.32809,3606.48999,14556.25,98807.87,0.0
2005-08-04,9010.91262,14605.4167,1690.66305,5043163.68,12368396.0,7498.95212,3606.37012,14605.4167,98744.69,0.0
2005-08-05,7389.49518,14607.5,1688.89621,5041978.08,12353576.0,5638.74618,3606.21997,14607.5,98665.55,0.0
2005-08-06,6162.24657,13362.0833,1687.13205,5040795.28,12338791.0,5127.57657,3606.07007,13362.0833,98586.53,0.0
2005-08-07,8881.13214,12328.75,1686.18969,5040163.84,12330898.0,7393.54914,3605.98999,12328.75,98544.32,0.0
2005-08-08,5282.48782,14620.0,1683.95469,5038667.2,12312190.0,3711.39532,3605.80005,14620.0,98444.21,0.0
2005-08-09,12793.9899,14627.5,1683.36575,5038273.12,12307264.0,11310.7799,3605.75,14627.5,98417.83,0.0
2005-08-10,9569.05844,14619.5833,1682.06997,5037406.48,12296431.0,11488.7484,3605.63989,14619.5833,98359.79,0.0
2005-08-11,14448.457,14659.5833,1681.83711,5037250.88,12294486.0,14081.162,3605.62012,14659.5833,98349.36,0.0
2005-08-12,9595.01604,14642.5,1680.54157,5036384.8,12283660.0,8927.09104,3605.51001,14642.5,98291.33,0.0
2005-08-13,12028.1779,13323.75,1680.07027,5036070.0,12279725.0,10804.8729,3605.46997,13323.75,98270.22,0.0
2005-08-14,7290.42844,12320.8333,1678.77741,5035206.56,12268932.0,5815.14344,3605.36011,12320.8333,98212.31,0.0
2005-08-15,7555.57126,14201.25,1677.12845,5034105.92,12255174.0,6502.69626,3605.21997,14201.25,98138.45,0.0
2005-08-16,11717.8211,14616.6667,1676.30374,5033555.84,12248298.0,10625.4311,3605.1499,14616.6667,98101.51,0.0
2005-08-17,7467.30832,14626.6667,1674.53981,5032379.92,12233599.0,8856.59332,3605.0,14626.6667,98022.5,0.0
2005-08-18,8472.37508,14558.75,1673.0114,5031361.76,12220872.0,7804.27008,3604.87012,14558.75,97954.04,0.0
2005-08-19,10544.6519,14505.8333,1671.95116,5030655.92,12212049.0,9952.26688,3604.78003,14505.8333,97906.55,0.0
2005-08-20,5106.32131,13318.3333,1669.9517,5029325.68,12195421.0,3961.85131,3604.61011,13318.3333,97816.99,0.0
2005-08-21,7296.43803,12318.3333,1668.65592,5028464.24,12184653.0,7067.72303,3604.5,12318.3333,97758.95,0.0
2005-08-22,9486.80741,14505.0,1667.36015,5027603.44,12173893.0,9232.46441,3604.38989,14505.0,97700.91,0.0
2005-08-23,4715.99533,14507.9167,1665.00727,5026041.44,12154368.0,3590.99333,3604.18994,14507.9167,97595.52,0.0
2005-08-24,5304.81824,14555.0,1662.77204,5024559.2,12135840.0,4735.70724,3604.0,14555.0,97495.4,0.0
2005-08-25,7542.29416,15190.4167,1660.89023,5023312.48,12120256.0,5835.67716,3603.84009,15190.4167,97411.11,0.0
2005-08-26,6506.63303,15222.5,1658.76997,5021909.04,12102713.0,4792.21103,3603.65991,15222.5,97316.14,0.0
2005-08-27,4583.17429,14337.5,1656.41709,5020353.2,12083265.0,3200.68279,3603.45996,14337.5,97210.75,0.0
2005-08-28,6013.59728,12581.25,1654.77081,5019265.68,12069671.0,3759.08528,3603.32007,12581.25,97137.01,0.0
2005-08-29,7489.27174,15122.9167,1652.88609,5018021.68,12054121.0,5551.88924,3603.15991,15122.9167,97052.59,0.0
2005-08-30,7938.90509,15024.5833,1651.12216,5016858.32,12039579.0,5790.05109,3603.01001,15024.5833,96973.58,0.0
2005-08-31,4272.79314,12937.5,1649.00458,5015463.12,12022139.0,3197.55864,3602.83008,12937.5,96878.73,0.0
2005-09-01,3049.72852,12283.3333,1574.69194,5013989.84,12003723.0,523.85162,3602.63989,12283.3333,96778.49,0.0
2005-09-02,7691.12366,10576.25,1573.91536,5013449.36,11996967.0,5060.37906,3602.57007,10576.25,96741.68,0.0
2005-09-03,4818.4142,8242.5,1573.02486,5012829.76,11989222.0,2459.7027,3602.48999,8242.5,96699.47,0.0
2005-09-04,10061.4977,8214.16667,1573.24765,5012984.64,11991158.0,7014.93729,3602.51001,8214.16667,96710.03,0.0
2005-09-05,3735.86341,8212.91667,1572.13436,5012210.4,11981480.0,891.51591,3602.40991,8212.91667,96657.26,0.0
2005-09-06,3759.42745,8221.25,1571.02403,5011438.48,11971831.0,372.44705,3602.31006,8221.25,96604.63,0.0
2005-09-07,6367.58103,8207.91667,1570.4675,5011051.76,11966997.0,4284.66163,3602.26001,8207.91667,96578.25,0.0
2005-09-08,7425.89232,8213.33333,1570.13353,5010819.76,11964097.0,4122.61302,3602.22998,8213.33333,96562.42,0.0
2005-09-09,4240.17081,8184.58333,1569.13186,5010124.0,11955400.0,1318.09731,3602.13989,8184.58333,96514.94,0.0
2005-09-10,16279.8079,8120.83333,1570.69007,5011206.4,11968930.0,13687.0659,3602.28003,8120.83333,96588.8,0.0
2005-09-11,8409.05202,8143.75,1570.57889,5011129.04,11967963.0,5533.07802,3602.27002,8143.75,96583.53,0.0
2005-09-12,9462.58774,8144.16667,1570.69007,5011206.4,11968930.0,6668.24674,3602.28003,8144.16667,96588.8,0.0
2005-09-13,10053.3982,8208.33333,1570.91286,5011361.12,11970864.0,7959.09323,3602.30005,8208.33333,96599.36,0.0
2005-09-14,9466.50612,8147.91667,1571.02403,5011438.48,11971831.0,8070.28112,3602.31006,8147.91667,96604.63,0.0
2005-09-15,10036.4832,8191.25,1571.2466,5011593.2,11973765.0,9706.49416,3602.33008,8191.25,96615.18,0.0
2005-09-16,5341.1847,8234.58333,1570.4675,5011051.76,11966997.0,3554.2524,3602.26001,8234.58333,96578.25,0.0
2005-09-17,7387.97566,8175.41667,1570.13353,5010819.76,11964097.0,4504.91056,3602.22998,8175.41667,96562.42,0.0
2005-09-18,7408.64061,8196.25,1569.79957,5010587.76,11961197.0,4820.30091,3602.19995,8196.25,96546.59,0.0
2005-09-19,7408.60019,8195.83333,1569.46582,5010355.84,11958298.0,4381.47739,3602.16992,8195.83333,96530.77,0.0
2005-09-20,5405.66199,8284.16667,1568.68924,5009816.72,11951559.0,2426.12939,3602.1001,8284.16667,96493.96,0.0
2005-09-21,7217.87928,8004.58333,1568.35528,5009584.96,11948662.0,6526.23008,3602.07007,8004.58333,96478.13,0.0
2005-09-22,6715.41786,8028.33333,1567.91013,5009275.92,11944799.0,4405.97786,3602.03003,8028.33333,96457.03,0.0
2005-09-23,7205.94765,7992.5,1567.57617,5009044.24,11941903.0,4989.59425,3602.0,7992.5,96441.2,0.0
2005-09-24,9828.52803,7986.66667,1567.79874,5009198.72,11943834.0,7058.65193,3602.02002,7986.66667,96451.75,0.0
2005-09-25,6633.72627,7945.83333,1567.3536,5008889.84,11939973.0,3849.22887,3601.97998,7945.83333,96430.65,0.0
2005-09-26,6173.00319,8010.83333,1566.79706,5008503.76,11935147.0,4266.90119,3601.92993,8010.83333,96404.27,0.0
2005-09-27,10360.1727,7993.75,1567.13103,5008735.36,11938042.0,7849.87613,3601.95996,7993.75,96420.1,0.0
2005-09-28,6653.10069,7965.0,1566.68567,5008426.56,11934182.0,5575.37749,3601.91992,7965.0,96398.99,0.0
2005-09-29,7736.37348,7997.5,1566.4631,5008272.16,11932252.0,5295.48468,3601.8999,8059.25425,96388.44,0.0
2005-09-30,12456.9988,7988.75,1567.2422,5008812.56,11939007.0,9563.92478,3601.96997,8082.37871,96425.37,0.0
2005-10-01,12229.0853,8018.07663,1053.77391,5009353.2,11945765.0,10037.1773,3602.04004,8018.07663,96462.3,0.0
2005-10-02,10160.0095,8051.20204,1053.99868,5009584.96,11948662.0,7808.34754,3602.07007,8051.20204,96478.13,0.0
2005-10-03,9128.75138,8071.33558,1054.07365,5009662.24,11949628.0,7927.34538,3602.08008,8071.33558,96483.41,0.0
2005-10-04,8075.00029,8069.59629,1053.99868,5009584.96,11948662.0,7462.12429,3602.07007,8069.59629,96478.13,0.0
2005-10-05,6257.82003,8355.46388,1053.62411,5009198.72,11943834.0,6234.23403,3602.02002,8355.46388,96451.75,0.0
2005-10-06,8374.93018,8369.20825,1053.54928,5009121.52,11942869.0,6977.47618,3602.01001,8369.20825,96446.48,0.0
2005-10-07,7838.724,8359.06467,1053.39933,5008967.04,11940938.0,6269.478,3601.98999,8359.06467,96435.92,0.0
2005-10-08,9250.22821,8193.65908,1053.4743,5009044.24,11941903.0,8312.62421,3602.0,8193.65908,96441.2,0.0
2005-10-09,6677.46804,8248.80696,1053.1747,5008735.36,11938042.0,5201.42204,3601.95996,8248.80696,96420.1,0.0
2005-10-10,10901.7398,8268.29867,1053.4743,5009044.24,11941903.0,11725.9858,3602.0,8268.29867,96441.2,0.0
2005-10-11,9307.69697,8250.54554,1053.54928,5009121.52,11942869.0,7896.64497,3602.01001,8250.54554,96446.48,0.0
2005-10-12,11158.6765,8524.502,1053.84888,5009430.48,11946731.0,11003.3785,3602.05005,8524.502,96467.58,0.0
2005-10-13,10089.4035,8506.583,1053.99868,5009584.96,11948662.0,9350.3595,3602.07007,8506.583,96478.13,0.0
2005-10-14,10092.1496,8508.70896,1054.14863,5009739.52,11950594.0,12029.4776,3602.09009,8508.70896,96488.69,0.0
2005-10-15,9057.14356,8525.67696,1054.14863,5009739.52,11950594.0,9253.16756,3602.09009,8525.67696,96488.69,0.0
2005-10-16,8551.89043,8546.44863,1054.07365,5009662.24,11949628.0,8265.89643,3602.08008,8546.44863,96483.41,0.0
2005-10-17,9052.67301,8521.24421,1054.07365,5009662.24,11949628.0,9112.88301,3602.08008,8521.24421,96483.41,0.0
2005-10-18,22726.6933,8525.15542,1056.01966,5011670.56,11974732.0,22119.1773,3602.34009,8525.15542,96620.46,0.0
2005-10-19,15462.7624,8621.32308,1056.91691,5012597.44,11986318.0,16113.1904,3602.45996,8621.32308,96683.65,0.0
2005-10-20,11545.6204,8377.18925,1057.29148,5012984.64,11991158.0,11045.3124,3602.51001,8377.18925,96710.03,0.0
2005-10-21,11004.9515,8363.44533,1057.59109,5013294.4,11995030.0,10498.9695,3602.55005,8363.44533,96731.13,0.0
2005-10-22,11023.8586,8381.11233,1057.89083,5013604.32,11998904.0,11128.0326,3602.59009,8381.11233,96752.24,0.0
2005-10-23,11023.9271,8394.09867,1058.18859,5013912.32,12002754.0,11084.9331,3602.62988,8394.09867,96773.21,0.0
2005-10-24,11578.9506,8407.70033,1058.56316,5014299.84,12007598.0,12830.9106,3602.67993,8407.70033,96799.59,0.0
2005-10-25,9955.18633,8366.17754,1058.71296,5014454.88,12009536.0,9969.16233,3602.69995,8366.17754,96810.14,0.0
2005-10-26,9446.00367,8384.03308,1058.78794,5014532.48,12010506.0,10927.3117,3602.70996,8384.03308,96815.42,0.0
2005-10-27,8913.91234,8380.10675,1058.78794,5014532.48,12010506.0,8455.10234,3602.70996,8380.10675,96815.42,0.0
2005-10-28,9411.02376,8349.55988,1058.86291,5014610.0,12011475.0,9321.95576,3602.71997,8349.55988,96820.7,0.0
2005-10-29,10481.7355,8364.91725,1059.08769,5014842.56,12014382.0,10136.7835,3602.75,8364.91725,96836.53,0.0
2005-10-30,10420.6734,8303.19742,1059.31231,5015075.2,12017290.0,10042.7414,3602.78003,8303.19742,96852.35,0.0
2005-10-31,8368.08998,8361.67825,1059.23749,5014997.68,12016321.0,7857.86598,3602.77002,8361.67825,96847.08,0.0
2005-11-01,10392.9979,8803.01504,1059.56503,5015152.8,12018260.0,10095.1509,3602.79004,8803.01504,96857.63,0.0
2005-11-02,10339.7527,8749.69638,1059.71066,5015307.92,12020199.0,10291.1357,3602.81006,8749.69638,96868.18,0.0
2005-11-03,8221.33857,8742.92671,1059.56503,5015152.8,12018260.0,7919.53957,3602.79004,8742.92671,96857.63,0.0
2005-11-04,7716.56653,8765.88533,1059.3465,5014920.16,12015352.0,7003.60753,3602.76001,8765.88533,96841.8,0.0
2005-11-05,10075.8171,8486.4155,1059.49214,5015075.2,12017290.0,9685.78512,3602.78003,8486.4155,96852.35,0.0
2005-11-06,8830.35995,8296.19933,1059.49214,5015075.2,12017290.0,8226.09395,3602.78003,8296.19933,96852.35,0.0
2005-11-07,8795.19786,8788.69442,1059.41939,5014997.68,12016321.0,8355.17286,3602.77002,8788.69442,96847.08,0.0
2005-11-08,11948.7882,8774.74463,1059.78355,5015385.52,12021169.0,11200.4822,3602.82007,8774.74463,96873.46,0.0
2005-11-09,9320.96458,8786.65704,1059.78355,5015385.52,12021169.0,9041.77758,3602.82007,8786.65704,96873.46,0.0
2005-11-10,7756.70982,8806.46296,1059.56503,5015152.8,12018260.0,6778.44382,3602.79004,8806.46296,96857.63,0.0
2005-11-11,7271.58802,8849.1085,1059.27376,5014842.56,12014382.0,6418.35202,3602.75,8849.1085,96836.53,0.0
2005-11-12,9215.95335,8681.90283,1059.27376,5014842.56,12014382.0,8221.45015,3602.75,8681.90283,96836.53,0.0
2005-11-13,8415.19815,8408.80488,1059.20087,5014765.04,12013413.0,7671.50905,3602.73999,8408.80488,96831.25,0.0
2005-11-14,6207.04241,8835.70471,1058.76437,5014300.4,12007605.0,5836.31151,3602.68,8835.70471,96799.63,0.0
2005-11-15,7788.51588,8840.96113,1058.5453,5014067.36,12004692.0,7451.61988,3602.6499,8840.96113,96783.76,0.0
2005-11-16,8314.90537,8836.53654,1058.39966,5013912.32,12002754.0,8325.31987,3602.62988,8836.53654,96773.21,0.0
2005-11-17,10736.9648,8620.38325,1058.61819,5014144.88,12005661.0,10432.3338,3602.65991,8620.38325,96789.04,0.0
2005-11-18,6648.97439,8739.92708,1058.25582,5013759.28,12000841.0,6340.65869,3602.61011,8739.92708,96762.79,0.0
2005-11-19,8504.07461,8498.19454,1058.18293,5013681.76,11999872.0,7602.92771,3602.6001,8498.19454,96757.51,0.0
2005-11-20,8207.08351,8200.69563,1058.11019,5013604.32,11998904.0,7523.05361,3602.59009,8200.69563,96752.24,0.0
2005-11-21,8240.48006,8761.78617,1057.96441,5013449.36,11996967.0,7478.10496,3602.57007,8761.78617,96741.68,0.0
2005-11-22,8242.94492,8764.32446,1057.81878,5013294.4,11995030.0,7444.65792,3602.55005,8764.32446,96731.13,0.0
2005-11-23,8774.50222,8768.298,1057.74589,5013216.96,11994062.0,8149.08872,3602.54004,8768.298,96725.85,0.0
2005-11-24,8145.58046,8139.41292,1057.67314,5013139.52,11993094.0,7097.94126,3602.53003,8139.41292,96720.58,0.0
2005-11-25,6606.75557,8709.07563,1057.30898,5012752.32,11988254.0,5448.95457,3602.47998,8709.07563,96694.2,0.0
2005-11-26,9045.75082,8512.69088,1057.30898,5012752.32,11988254.0,7750.63762,3602.47998,8512.69088,96694.2,0.0
2005-11-27,8691.43965,8158.37971,1057.30898,5012752.32,11988254.0,7940.63015,3602.47998,8158.37971,96694.2,0.0
2005-11-28,6003.41506,8632.48696,1056.87194,5012287.76,11982447.0,5124.27866,3602.41992,8632.48696,96662.54,0.0
2005-11-29,6875.00038,8448.97813,1056.58067,5011978.24,11978578.0,5695.12138,3602.37988,8448.97813,96641.44,0.0
2005-11-30,8140.3215,8648.24083,1056.43668,5011825.36,11976667.0,7311.4465,3602.36011,8648.24083,96631.01,0.0
2005-12-01,6226.65024,12658.3508,818.507988,5010819.76,11964097.0,5032.07484,3602.22998,12658.3508,96562.42,0.0
2005-12-02,9983.8141,13254.891,818.113671,5010278.56,11957332.0,8718.0983,3602.15991,13254.891,96525.49,0.0
2005-12-03,5381.92161,12844.9848,817.270046,5009121.52,11942869.0,4248.60061,3602.01001,12844.9848,96446.48,0.0
2005-12-04,7633.44683,11951.7337,816.762972,5008426.56,11934182.0,6311.39183,3601.91992,11951.7337,96398.99,0.0
2005-12-05,6322.24583,13250.7181,815.975616,5007348.16,11920702.0,4781.17623,3601.78003,13250.7181,96325.25,0.0
2005-12-06,7476.39431,13363.5789,815.299627,5006422.8,11909135.0,5847.81871,3601.65991,13363.5789,96261.94,0.0
2005-12-07,7586.80531,13456.9061,814.624917,5005500.0,11897600.0,7128.52591,3601.54004,13456.9061,96198.75,0.0
2005-12-08,6874.3687,13277.9042,813.89255,5004498.88,11885086.0,5307.4283,3601.40991,13277.9042,96130.16,0.0
2005-12-09,5408.22043,13364.5791,812.992657,5003269.68,11869721.0,3726.47403,3601.25,13364.5791,96045.88,0.0
2005-12-10,3155.6535,12674.7217,811.92363,5001810.96,11851487.0,1685.3067,3601.06006,12674.7217,95945.76,0.0
2005-12-11,4620.7662,12052.6475,811.078506,5000658.96,11837087.0,3073.7422,3600.90991,12052.6475,95866.61,0.0
2005-12-12,2227.7807,13294.8236,809.840564,4998972.96,11816012.0,792.6143,3600.68994,13294.8236,95750.67,0.0
2005-12-13,2745.21994,13277.6151,808.65889,4997365.6,11795920.0,1157.12814,3600.47998,13277.6151,95640.0,0.0
2005-12-14,4851.44693,13289.0883,807.702509,4996066.08,11779676.0,3804.45473,3600.31006,13289.0883,95550.43,0.0
2005-12-15,3288.23818,13278.8163,806.577213,4994538.48,11760581.0,1888.33298,3600.11011,13278.8163,95445.04,0.0
2005-12-16,5379.90444,13293.1104,805.704843,4993316.16,11745302.0,3890.15064,3599.94995,13293.1104,95362.68,0.0
2005-12-17,5428.98079,12804.0579,804.947921,4992172.96,11731012.0,4101.20239,3599.80005,12804.0579,95289.82,0.0
2005-12-18,6659.49052,11965.2034,804.392025,4991333.84,11720523.0,5911.33032,3599.68994,11965.2034,95236.31,0.0
2005-12-19,6020.69251,13386.0859,803.635213,4990192.16,11706252.0,4479.41011,3599.54004,13386.0859,95163.46,0.0
2005-12-20,5904.19607,13276.5057,802.877153,4989049.52,11691969.0,4438.08907,3599.38989,13276.5057,95090.49,0.0
2005-12-21,9089.36513,13335.3845,802.423477,4988366.24,11683428.0,8024.30313,3599.30005,13335.3845,95046.82,0.0
2005-12-22,6414.06199,13259.881,801.716014,4987301.04,11670113.0,5385.33779,3599.15991,13259.881,94978.72,0.0
2005-12-23,9007.15589,13248.3156,801.262337,4986618.56,11661582.0,8031.31189,3599.07007,13248.3156,94935.05,0.0
2005-12-24,8721.35005,12456.3286,800.85812,4986010.48,11653981.0,7640.11965,3598.98999,12456.3286,94896.14,0.0
2005-12-25,8470.92907,11687.1775,800.504278,4985478.64,11647333.0,7166.29547,3598.91992,11687.1775,94862.08,0.0
2005-12-26,6678.02689,11947.8645,799.949629,4984645.12,11636914.0,5656.71189,3598.81006,11947.8645,94808.69,0.0
2005-12-27,8517.36192,13280.5248,799.44422,4983886.08,11627426.0,8013.82792,3598.70996,13280.5248,94760.04,0.0
2005-12-28,5345.35473,13705.9171,798.586326,4982598.56,11611332.0,5070.68333,3598.54004,13705.9171,94677.46,0.0
2005-12-29,10192.1098,13917.003,798.181998,4981992.16,11603752.0,9184.3266,3598.45996,13917.003,94638.54,0.0
2005-12-30,6066.86044,13902.0468,797.374589,4980781.92,11588624.0,4775.05724,3598.30005,13902.0468,94560.82,0.0
2005-12-31,6964.71567,13260.9317,796.717612,4979797.84,11576323.0,5500.57367,3598.16992,13260.9317,94497.58,0.0
2006-01-01,9866.40417,11801.6777,247.081,4979495.2,11572540.0,10046.395,3598.12988,11801.6777,94478.12,0.0
2006-01-02,4723.42828,11792.9147,246.838152,4978438.24,11559328.0,4131.08268,3597.98999,11792.9147,94410.14,0.0
